date_time,avg,pollutant
2022-12-14,20.7386336278180960,NO2 (ug.m-3)
2022-12-14,34.6810704545454545,O3 (ug.m-3)
2022-12-14,41.6053146233873329,PM10 (ug.m-3)
2022-12-14,37.9622505324486170,PM2.5 (ug.m-3)
2022-12-14,17.4989558233917063,SO2 (ug.m-3)
2022-12-15,1.1074232932466443,CO (mg.m-3)
2022-12-15,25.2852994275362470,NO2 (ug.m-3)
2022-12-15,22.4895614661654135,O3 (ug.m-3)
2022-12-15,57.4962977249704775,PM10 (ug.m-3)
2022-12-15,52.7457423465189610,PM2.5 (ug.m-3)
2022-12-15,15.6299452283081269,SO2 (ug.m-3)
2022-12-16,0.90317029508957654723,CO (mg.m-3)
2022-12-16,25.8749740818490268,NO2 (ug.m-3)
2022-12-16,28.5011545969773300,O3 (ug.m-3)
2022-12-16,52.2644276587353420,PM10 (ug.m-3)
2022-12-16,42.2324510937653138,PM2.5 (ug.m-3)
2022-12-16,16.4129917997027416,SO2 (ug.m-3)
2022-12-17,0.69860456506241504092,CO (mg.m-3)
2022-12-17,19.4164915990586077,NO2 (ug.m-3)
2022-12-17,21.4762630102040816,O3 (ug.m-3)
2022-12-17,31.1506377761922987,PM10 (ug.m-3)
2022-12-17,29.2349930702465460,PM2.5 (ug.m-3)
2022-12-17,11.3303561143656441,SO2 (ug.m-3)
2022-12-18,0.57036900298217179903,CO (mg.m-3)
2022-12-18,16.9974897310851706,NO2 (ug.m-3)
2022-12-18,34.7067480049875312,O3 (ug.m-3)
2022-12-18,38.0701121428999470,PM10 (ug.m-3)
2022-12-18,35.8443712875236382,PM2.5 (ug.m-3)
2022-12-18,12.4456077700802053,SO2 (ug.m-3)
2022-12-19,0.78129068266826923077,CO (mg.m-3)
2022-12-19,21.6607582195618077,NO2 (ug.m-3)
2022-12-19,31.5393077443639951,O3 (ug.m-3)
2022-12-19,50.7072906448256074,PM10 (ug.m-3)
2022-12-19,45.0292680271629698,PM2.5 (ug.m-3)
2022-12-19,12.4983730224638983,SO2 (ug.m-3)
2022-12-20,0.85695863885631015773,CO (mg.m-3)
2022-12-20,21.6180933671750349,NO2 (ug.m-3)
